id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401114179,2019,9,regular,2019-10-27T02:00:00.000Z,,False,True,46626.0,587,Rice-Eccles Stadium,254,Utah,Pac-12,fbs,35.0,"[7, 21, 7, 0]",0.9999953660923852,1854.0,1909.0,25,California,Pac-12,fbs,0.0,"[0, 0, 0, 0]",0.000004633907614848276,1510.0,1455.0,0.7136092372,https://www.youtube.com/watch?v=wMccXPeHjTI,
401117530,2019,9,regular,2019-10-27T02:15:00.000Z,,False,True,19248.0,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,31.0,"[0, 17, 7, 7]",0.9968457624700259,1622.0,1684.0,328,Utah State,Mountain West,fbs,7.0,"[0, 0, 7, 0]",0.0031542375299741243,1642.0,1580.0,2.3934321891,https://www.youtube.com/watch?v=02c9k2UYztM,
401117534,2019,9,regular,2019-10-27T02:30:00.000Z,,False,True,19652.0,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,fbs,17.0,"[0, 7, 3, 7]",0.9542596144266438,1209.0,1222.0,21,San Diego State,Mountain West,fbs,20.0,"[14, 3, 3, 0]",0.045740385573356246,1515.0,1502.0,4.0408027386,https://www.youtube.com/watch?v=KMJslpfCXPE,
401114197,2019,9,regular,2019-10-27T02:30:00.000Z,,False,True,59361.0,3626,Autzen Stadium,2483,Oregon,Pac-12,fbs,37.0,"[9, 8, 7, 13]",0.33937495681935925,1898.0,1896.0,265,Washington State,Pac-12,fbs,35.0,"[3, 14, 3, 15]",0.6606250431806407,1707.0,1709.0,6.2752571408,https://www.youtube.com/watch?v=hzK8ASNEJ6I,
401112080,2019,10,regular,2019-11-01T00:00:00.000Z,,False,True,46379.0,4727,McLane Stadium,239,Baylor,Big 12,fbs,17.0,"[7, 0, 7, 3]",0.9938669224449254,1665.0,1664.0,277,West Virginia,Big 12,fbs,14.0,"[0, 0, 14, 0]",0.00613307755507464,1528.0,1529.0,6.2751156467,https://www.youtube.com/watch?v=gn20zjECDKY,
401121960,2019,10,regular,2019-11-01T00:00:00.000Z,,False,True,18796.0,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,21.0,"[0, 7, 0, 14]",0.8930135126482271,1770.0,1740.0,290,Georgia Southern,Sun Belt,fbs,24.0,"[7, 3, 14, 0]",0.10698648735177285,1396.0,1426.0,6.3230937458,https://www.youtube.com/watch?v=SfEHYVuQXiE,
401128671,2019,10,regular,2019-11-01T22:00:00.000Z,False,False,True,,3921,Schoellkopf Field,172,Cornell,Ivy,fcs,7.0,"[0, 0, 7, 0]",,,,163,Princeton,Ivy,fcs,21.0,"[0, 14, 7, 0]",,,,,,
401117894,2019,10,regular,2019-11-02T00:00:00.000Z,,False,True,16659.0,3892,Rentschler Field,41,Connecticut,American Athletic,fbs,10.0,"[7, 3, 0, 0]",0.003603434944715915,995.0,936.0,2426,Navy,American Athletic,fbs,56.0,"[14, 14, 14, 14]",0.9963965650552841,1599.0,1658.0,0.970097322699999,https://www.youtube.com/watch?v=62EJUrhBKSE,
401136595,2019,10,regular,2019-11-02T16:00:00.000Z,False,False,True,,3979,Wagner College Stadium,2681,Wagner,NEC,fcs,13.0,"[3, 10, 0, 0]",,,,2115,Central Connecticut,NEC,fcs,27.0,"[6, 7, 7, 7]",,,,,,
401136602,2019,10,regular,2019-11-02T16:00:00.000Z,False,False,True,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,NEC,fcs,30.0,"[7, 13, 10, 0]",,,,2598,St Francis (PA),NEC,fcs,21.0,"[7, 7, 7, 0]",,,,,,
401136606,2019,10,regular,2019-11-02T16:00:00.000Z,False,False,True,,3777,Joe Walton Stadium,2523,Robert Morris,NEC,fcs,28.0,"[14, 0, 7, 7]",,,,112358,Long Island University,NEC,fcs,17.0,"[3, 14, 0, 0]",,,,,,
401128949,2019,10,regular,2019-11-02T16:00:00.000Z,False,False,True,,3997,Yale Bowl,43,Yale,Ivy,fcs,45.0,"[7, 14, 3, 21]",,,,171,Columbia,Ivy,fcs,10.0,"[0, 3, 0, 7]",,,,,,
401112208,2019,10,regular,2019-11-02T16:00:00.000Z,,False,True,40701.0,3665,Maryland Stadium,120,Maryland,Big Ten,fbs,7.0,"[0, 0, 7, 0]",0.004476659046131683,1378.0,1355.0,130,Michigan,Big Ten,fbs,38.0,"[14, 7, 14, 3]",0.9955233409538683,1925.0,1948.0,0.5390413113,https://www.youtube.com/watch?v=GSl72XD4PNg,
401117895,2019,10,regular,2019-11-02T16:00:00.000Z,,False,True,41361.0,3652,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,44.0,"[14, 7, 21, 2]",0.6112471598185104,1902.0,1898.0,248,Houston,American Athletic,fbs,29.0,"[17, 6, 0, 6]",0.3887528401814896,1480.0,1484.0,2.58976107209999,https://www.youtube.com/watch?v=PyDENRm1hDo,
401114300,2019,10,regular,2019-11-02T16:00:00.000Z,,False,True,14644.0,218,FIU Stadium,2229,Florida International,Conference USA,fbs,24.0,"[3, 6, 7, 8]",0.9899067295742591,1376.0,1370.0,295,Old Dominion,Conference USA,fbs,17.0,"[7, 0, 0, 10]",0.01009327042574093,1088.0,1094.0,4.0187619785,https://www.youtube.com/watch?v=OkyoS_JBWPs,
401119294,2019,10,regular,2019-11-02T16:00:00.000Z,,False,True,16017.0,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,14.0,"[7, 0, 0, 7]",0.005269987397562855,1330.0,1264.0,2084,Buffalo,Mid-American,fbs,43.0,"[2, 27, 7, 7]",0.9947300126024371,1445.0,1511.0,2.3821580388,,
401114352,2019,10,regular,2019-11-02T16:00:00.000Z,,False,False,10184.0,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,21.0,"[7, 7, 7, 0]",0.003596608594077622,833.0,765.0,2335,Liberty,FBS Independents,fbs,63.0,"[28, 21, 14, 0]",0.9964033914059224,1264.0,1332.0,0.725954165,https://www.youtube.com/watch?v=kISGeWgapaU,
401112500,2019,10,regular,2019-11-02T16:00:00.000Z,,False,True,31199.0,3630,BB&T Field,154,Wake Forest,ACC,fbs,44.0,"[21, 13, 10, 0]",0.9998024000639186,1567.0,1652.0,152,NC State,ACC,fbs,10.0,"[0, 10, 0, 0]",0.00019759993608137183,1492.0,1407.0,1.2882286102,https://www.youtube.com/watch?v=rUitJcsvRNs,
401128627,2019,10,regular,2019-11-02T16:00:00.000Z,False,False,True,,3847,Cooper Field,46,Georgetown,Patriot,fcs,14.0,"[0, 7, 0, 7]",,,,2142,Colgate,Patriot,fcs,24.0,"[0, 7, 10, 7]",,,,,,
401128560,2019,10,regular,2019-11-02T16:00:00.000Z,False,False,True,,36,Leonidoff Field,2368,Marist,Pioneer,fcs,37.0,"[10, 10, 0, 17]",,,,2086,Butler,Pioneer,fcs,27.0,"[0, 14, 6, 7]",,,,,,
401112243,2019,10,regular,2019-11-02T16:00:00.000Z,,False,True,50606.0,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,31.0,"[0, 14, 3, 14]",0.9539961982725755,1488.0,1490.0,158,Nebraska,Big Ten,fbs,27.0,"[10, 0, 3, 14]",0.046003801727424465,1459.0,1457.0,9.0737335391,https://www.youtube.com/watch?v=m0hKH6Zb0vY,
401112495,2019,10,regular,2019-11-02T16:00:00.000Z,,False,True,42857.0,1964,Carrier Dome,183,Syracuse,ACC,fbs,27.0,"[17, 3, 7, 0]",0.005386030829473298,1459.0,1375.0,103,Boston College,ACC,fbs,58.0,"[10, 34, 7, 7]",0.9946139691705267,1490.0,1574.0,2.9331158085,https://www.youtube.com/watch?v=h6YnEMsrR7w,
401110841,2019,10,regular,2019-11-02T16:00:00.000Z,,False,False,100635.0,3795,Kyle Field,245,Texas A&M,SEC,fbs,45.0,"[14, 7, 14, 10]",0.9999072149719807,1771.0,1777.0,2636,UT San Antonio,Conference USA,fbs,14.0,"[7, 0, 0, 7]",0.00009278502801934874,1059.0,1053.0,0.306922722799999,https://www.youtube.com/watch?v=GcV4R9Sekb0,
401119295,2019,10,regular,2019-11-02T16:00:00.000Z,,False,True,10438.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,48.0,"[21, 17, 0, 10]",0.999969025320365,1253.0,1389.0,2459,Northern Illinois,Mid-American,fbs,10.0,"[3, 7, 0, 0]",0.000030974679634976354,1429.0,1293.0,1.6302845599,,
401128646,2019,10,regular,2019-11-02T16:30:00.000Z,False,False,True,,3721,Fisher Field,322,Lafayette,Patriot,fcs,38.0,"[17, 7, 7, 7]",,,,2230,Fordham,Patriot,fcs,34.0,"[0, 7, 10, 17]",,,,,,
401128640,2019,10,regular,2019-11-02T16:30:00.000Z,False,False,True,,3741,Goodman Stadium,2329,Lehigh,Patriot,fcs,17.0,"[0, 7, 7, 3]",,,,107,Holy Cross,Patriot,fcs,24.0,"[7, 10, 7, 0]",,,,,,
401127265,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3744,Hancock Stadium,2287,Illinois State,MVFC,fcs,10.0,"[0, 7, 3, 0]",,,,2460,Northern Iowa,MVFC,fcs,27.0,"[7, 7, 0, 13]",,,,,,
401127274,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3829,Memorial Stadium,282,Indiana State,MVFC,fcs,14.0,"[0, 7, 7, 0]",,,,79,Southern Illinois,MVFC,fcs,23.0,"[7, 10, 3, 3]",,,,,,
401127424,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3661,Bulldog Stadium,2803,Bryant,NEC,fcs,17.0,"[0, 14, 0, 3]",,,,2529,Sacred Heart,NEC,fcs,24.0,"[0, 14, 10, 0]",,,,,,
401127435,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,OVC,fcs,21.0,"[10, 0, 0, 11, 0]",,,,2046,Austin Peay,OVC,fcs,28.0,"[7, 0, 7, 7, 7]",,,,,,
401128571,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3897,Richardson Stadium,2166,Davidson,Pioneer,fcs,27.0,"[7, 7, 7, 6]",,,,2674,Valparaiso,Pioneer,fcs,21.0,"[0, 6, 7, 8]",,,,,,
401128580,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3774,Jayne Stadium,2413,Morehead State,Pioneer,fcs,35.0,"[7, 7, 14, 7]",,,,2168,Dayton,Pioneer,fcs,49.0,"[28, 7, 7, 7]",,,,,,
401128586,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3691,D. B. Milne Field,294,Jacksonville,Pioneer,fcs,24.0,"[0, 3, 14, 7]",,,,56,Stetson,Pioneer,fcs,27.0,"[3, 6, 8, 10]",,,,,,
401128655,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3730,Franklin Field,219,Pennsylvania,Ivy,fcs,38.0,"[0, 21, 14, 3]",,,,225,Brown,Ivy,fcs,36.0,"[7, 12, 3, 14]",,,,,,
401128677,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3750,Harvard Stadium,108,Harvard,Ivy,fcs,6.0,"[3, 0, 3, 0]",,,,159,Dartmouth,Ivy,fcs,9.0,"[0, 3, 0, 6]",,,,,,
401136282,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,False,,3824,Meade Stadium,227,Rhode Island,CAA,fcs,42.0,"[7, 7, 7, 21]",,,,2771,Merrimack,FCS Independents,fcs,14.0,"[0, 7, 0, 7]",,,,,,
401127027,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3620,Armstrong Stadium,2261,Hampton,Big South,fcs,40.0,"[6, 14, 7, 13]",,,,2506,Presbyterian College,Big South,fcs,17.0,"[3, 0, 14, 0]",,,,,,
401127094,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3688,Wildcat Stadium,160,New Hampshire,CAA,fcs,28.0,"[7, 0, 14, 7]",,,,222,Villanova,CAA,fcs,20.0,"[7, 13, 0, 0]",,,,,,
401127243,2019,10,regular,2019-11-02T17:00:00.000Z,False,False,True,,3990,William H. Greene Stadium,47,Howard,MEAC,fcs,6.0,"[0, 0, 0, 6]",,,,2428,North Carolina Central,MEAC,fcs,28.0,"[0, 7, 7, 14]",,,,,,
401127238,2019,10,regular,2019-11-02T17:30:00.000Z,False,False,True,,3864,Oliver C. Dawson Stadium,2569,South Carolina State,MEAC,fcs,20.0,"[3, 7, 0, 10]",,,,2448,North Carolina A&T,MEAC,fcs,22.0,"[0, 16, 6, 0]",,,,,,
401128530,2019,10,regular,2019-11-02T17:30:00.000Z,False,False,True,,3597,Alumni Memorial Field,2678,VMI,Southern,fcs,35.0,"[13, 6, 3, 13]",,,,2717,Western Carolina,Southern,fcs,43.0,"[14, 6, 7, 16]",,,,,,
401127003,2019,10,regular,2019-11-02T17:30:00.000Z,False,False,True,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,Big South,fcs,27.0,"[0, 0, 7, 20]",,,,2127,Charleston Southern,Big South,fcs,30.0,"[10, 14, 6, 0]",,,,,,
401128375,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,3909,Roy Stewart Stadium,93,Murray State,OVC,fcs,7.0,"[7, 0, 0, 0]",,,,2635,Tennessee Tech,OVC,fcs,17.0,"[3, 7, 7, 0]",,,,,,
401119293,2019,10,regular,2019-11-02T18:00:00.000Z,,False,True,12113.0,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,35.0,"[7, 14, 7, 7]",0.9999637140935786,917.0,991.0,2006,Akron,Mid-American,fbs,6.0,"[6, 0, 0, 0]",0.000036285906421351655,897.0,823.0,3.73031483679999,,
401127097,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,3781,Johnny Unitas Stadium,119,Towson,CAA,fcs,31.0,"[7, 17, 0, 7]",,,,48,Delaware,CAA,fcs,24.0,"[7, 7, 7, 3]",,,,,,
401126951,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,3643,Bobcat Stadium,147,Montana State,Big Sky,fcs,42.0,"[21, 21, 0, 0]",,,,253,Southern Utah,Big Sky,fcs,7.0,"[0, 0, 0, 7]",,,,,,
401127093,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,3894,Rhodes Stadium,2210,Elon,CAA,fcs,29.0,"[0, 14, 3, 6, 6]",,,,2729,William & Mary,CAA,fcs,31.0,"[3, 7, 13, 0, 8]",,,,,,
401127018,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,4899,Fifth Third Bank Stadium,338,Kennesaw State,Big South,fcs,21.0,"[7, 0, 7, 7]",,,,2405,Monmouth,Big South,fcs,45.0,"[3, 28, 14, 0]",,,,,,
401127290,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,3746,Hanson Field,2710,Western Illinois,MVFC,fcs,38.0,"[7, 0, 10, 21]",,,,233,South Dakota,MVFC,fcs,34.0,"[7, 10, 3, 14]",,,,,,
401127226,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,3991,"William Dick"""" Price Stadium""""",2450,Norfolk State,MEAC,fcs,48.0,"[17, 14, 7, 10]",,,,2415,Morgan State,MEAC,fcs,0.0,"[0, 0, 0, 0]",,,,,,
401128449,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,3896,Rice-Totten Field,2400,Mississippi Valley State,SWAC,fcs,0.0,"[0, 0, 0, 0]",,,,2011,Alabama State,SWAC,fcs,27.0,"[0, 17, 7, 3]",,,,,,
401128495,2019,10,regular,2019-11-02T18:00:00.000Z,False,False,True,,3720,Finley Stadium,236,Chattanooga,Southern,fcs,20.0,"[3, 9, 0, 8]",,,,231,Furman,Southern,fcs,35.0,"[0, 14, 7, 14]",,,,,,
401112501,2019,10,regular,2019-11-02T18:30:00.000Z,,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,21.0,"[7, 7, 0, 7]",0.586887474174915,1810.0,1799.0,259,Virginia Tech,ACC,fbs,20.0,"[7, 7, 3, 3]",0.41311252582508495,1446.0,1457.0,7.3770977034,https://www.youtube.com/watch?v=c6GMaEKCUNo,
401126992,2019,10,regular,2019-11-02T18:30:00.000Z,False,False,True,,4133,Braly Municipal Stadium,2453,North Alabama,Big South,fcs,25.0,"[0, 15, 7, 3]",,,,2097,Campbell,Big South,fcs,24.0,"[0, 14, 7, 3]",,,,,,
401121962,2019,10,regular,2019-11-02T19:00:00.000Z,,False,True,15098.0,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,fbs,36.0,"[14, 3, 11, 8]",0.5989747307978608,1306.0,1310.0,2653,Troy,Sun Belt,fbs,35.0,"[21, 0, 7, 7]",0.4010252692021392,1426.0,1422.0,8.2436915332,https://www.youtube.com/watch?v=naTfq4pSQwA,
401128471,2019,10,regular,2019-11-02T19:00:00.000Z,False,False,True,,3902,Eddie Robinson Stadium,2755,Grambling,SWAC,fcs,55.0,"[21, 20, 0, 14]",,,,2640,Texas Southern,SWAC,fcs,20.0,"[0, 14, 6, 0]",,,,,,
401128380,2019,10,regular,2019-11-02T19:00:00.000Z,False,False,True,,4029,Hale Stadium,2634,Tennessee State,OVC,fcs,13.0,"[0, 0, 7, 6]",,,,2546,Southeast Missouri State,OVC,fcs,32.0,"[9, 6, 10, 7]",,,,,,
401127255,2019,10,regular,2019-11-02T19:00:00.000Z,False,False,True,,3878,Plaster Sports Complex,2623,Missouri State,MVFC,fcs,14.0,"[0, 0, 0, 14]",,,,2571,South Dakota State,MVFC,fcs,35.0,"[6, 8, 7, 14]",,,,,,
401128368,2019,10,regular,2019-11-02T19:00:00.000Z,False,False,True,,3748,Graham Stadium,2630,UT Martin,OVC,fcs,22.0,"[0, 13, 6, 3]",,,,55,Jacksonville State,OVC,fcs,17.0,"[7, 7, 0, 3]",,,,,,
401127095,2019,10,regular,2019-11-02T19:00:00.000Z,False,False,True,,2068,E. Claiborne Robins Stadium,257,Richmond,CAA,fcs,30.0,"[0, 20, 7, 3]",,,,2619,Stony Brook,CAA,fcs,10.0,"[3, 7, 0, 0]",,,,,,
401114299,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,13879.0,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,34.0,"[14, 10, 10, 0]",0.9839768532934253,1254.0,1299.0,2393,Middle Tennessee,Conference USA,fbs,20.0,"[7, 0, 6, 7]",0.016023146706574676,1435.0,1390.0,2.68154893019999,https://www.youtube.com/watch?v=_WwAiHbE9js,
401128504,2019,10,regular,2019-11-02T19:30:00.000Z,False,False,True,,5400,William B. Greene Jr. Stadium,2193,East Tennessee State,Southern,fcs,27.0,"[10, 3, 7, 7]",,,,2643,The Citadel,Southern,fcs,31.0,"[7, 3, 7, 14]",,,,,,
401127096,2019,10,regular,2019-11-02T19:30:00.000Z,False,False,True,,4419,Bob Ford Field,399,Albany,CAA,fcs,31.0,"[7, 14, 3, 7]",,,,311,Maine,CAA,fcs,47.0,"[10, 14, 23, 0]",,,,,,
401114302,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,17385.0,3895,Rice Stadium,242,Rice,Conference USA,fbs,7.0,"[0, 7, 0, 0]",0.0047712955010020975,1172.0,1165.0,276,Marshall,Conference USA,fbs,20.0,"[3, 14, 3, 0]",0.9952287044989979,1411.0,1418.0,2.9138108721,https://www.youtube.com/watch?v=E4nDQ6XMDjc,
401121961,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,15327.0,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,41.0,"[14, 14, 6, 7]",0.26702880367118736,1180.0,1183.0,2032,Arkansas State,Sun Belt,fbs,48.0,"[3, 28, 3, 14]",0.7329711963288126,1395.0,1392.0,6.6434613404,https://www.youtube.com/watch?v=3IvId2A5gxQ,
401114303,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,22548.0,3825,Apogee Stadium,249,North Texas,Conference USA,fbs,52.0,"[21, 17, 7, 7]",0.9974854393446965,1397.0,1425.0,2638,UTEP,Conference USA,fbs,26.0,"[7, 7, 6, 6]",0.0025145606553035327,1045.0,1017.0,0.357659056099999,https://www.youtube.com/watch?v=kCbls-osWdk,
401112104,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,47233.0,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,10.0,"[3, 0, 0, 7]",0.003992253480282275,1381.0,1337.0,2306,Kansas State,Big 12,fbs,38.0,"[7, 10, 7, 14]",0.9960077465197177,1651.0,1695.0,2.2897659401,https://www.youtube.com/watch?v=mZBCfrvJyvs,
401110838,2019,10,regular,2019-11-02T19:30:00.000Z,,True,True,84789.0,3712,EverBank Field,57,Florida,SEC,fbs,17.0,"[0, 3, 0, 14]",0.24211137903520677,1777.0,1782.0,61,Georgia,SEC,fbs,24.0,"[3, 10, 3, 8]",0.7578886209647933,1974.0,1969.0,3.428604601,https://www.youtube.com/watch?v=abgzHzMcMTo,
401112153,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,35652.0,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,38.0,"[10, 0, 21, 7]",0.9998657990965302,1430.0,1463.0,164,Rutgers,Big Ten,fbs,10.0,"[0, 10, 0, 0]",0.00013420090346982771,1073.0,1040.0,1.92409932469999,https://www.youtube.com/watch?v=qlH-OZdj7NE,
401112127,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,52861.0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,34.0,"[10, 7, 7, 10]",0.26996232177930274,1637.0,1647.0,2628,TCU,Big 12,fbs,27.0,"[3, 14, 0, 10]",0.7300376782206972,1650.0,1640.0,5.469944469,https://www.youtube.com/watch?v=7FzNp1evRyA,
401117538,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,24103.0,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,37.0,"[21, 3, 3, 10]",0.9718669665380734,1319.0,1356.0,2439,UNLV,Mountain West,fbs,17.0,"[0, 0, 3, 14]",0.028133033461926638,1222.0,1185.0,1.0209122906,https://www.youtube.com/watch?v=MOaHDMo17TA,
401112497,2019,10,regular,2019-11-02T19:30:00.000Z,,False,True,63995.0,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,10.0,"[0, 3, 7, 0]",0.02886906734657788,1539.0,1500.0,2390,Miami,ACC,fbs,27.0,"[7, 10, 0, 10]",0.9711309326534221,1562.0,1601.0,5.4363043735,https://www.youtube.com/watch?v=ZY_H8SRqd0s,
401114331,2019,10,regular,2019-11-02T19:30:00.000Z,,False,False,41401.0,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,17.0,"[0, 3, 7, 7]",0.9773702325689664,1684.0,1683.0,349,Army,FBS Independents,fbs,13.0,"[0, 6, 7, 0]",0.02262976743103362,1565.0,1566.0,5.40860372769999,https://www.youtube.com/watch?v=vQ9b8LF57Ho,
401114301,2019,10,regular,2019-11-02T20:00:00.000Z,,False,True,14212.0,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,24.0,"[14, 0, 7, 3]",0.11894002535836558,1436.0,1422.0,2226,Florida Atlantic,Conference USA,fbs,35.0,"[0, 21, 7, 7]",0.8810599746416344,1545.0,1559.0,5.5602337053,https://www.youtube.com/watch?v=JD_Doo6NJdE,
401112498,2019,10,regular,2019-11-02T20:00:00.000Z,,False,True,41219.0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,10.0,"[0, 7, 3, 0]",0.02992624184285711,1435.0,1427.0,221,Pittsburgh,ACC,fbs,20.0,"[10, 7, 0, 3]",0.9700737581571429,1581.0,1589.0,2.9303028654,https://www.youtube.com/watch?v=E323JGTdgB4,
401117898,2019,10,regular,2019-11-02T20:00:00.000Z,,False,True,27417.0,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,fbs,38.0,"[10, 14, 7, 7]",0.9862498456496991,1532.0,1539.0,202,Tulsa,American Athletic,fbs,26.0,"[0, 16, 0, 10]",0.013750154350300914,1329.0,1322.0,3.898422386,https://www.youtube.com/watch?v=gLaP_pNJ3sY,
401110836,2019,10,regular,2019-11-02T20:00:00.000Z,,False,True,52256.0,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,24.0,"[0, 10, 7, 7]",0.004188759531063112,1298.0,1252.0,344,Mississippi State,SEC,fbs,54.0,"[14, 24, 7, 9]",0.9958112404689369,1605.0,1651.0,1.5601179609,,
401114227,2019,10,regular,2019-11-02T20:00:00.000Z,,False,True,69270.0,3765,Husky Stadium,264,Washington,Pac-12,fbs,28.0,"[7, 7, 7, 7]",0.20718886611445875,1813.0,1811.0,254,Utah,Pac-12,fbs,33.0,"[0, 13, 6, 14]",0.7928111338855413,1909.0,1911.0,7.991243239,https://www.youtube.com/watch?v=U4I1Mxq0qWg,
401127221,2019,10,regular,2019-11-02T20:00:00.000Z,False,False,True,,3650,Bragg Memorial Stadium,50,Florida A&M,MEAC,fcs,52.0,"[14, 17, 14, 7]",,,,2169,Delaware State,MEAC,fcs,30.0,"[0, 3, 20, 7]",,,,,,
401112496,2019,10,regular,2019-11-02T20:00:00.000Z,False,False,False,81500.0,3836,Memorial Stadium,228,Clemson,ACC,fbs,59.0,"[21, 21, 14, 3]",0.9993931362783954,,,2747,Wofford,Southern,fcs,14.0,"[0, 0, 14, 0]",0.0006068637216045669,,,0.0135307809999994,https://www.youtube.com/watch?v=2h6jhNGeSkg,
401128685,2019,10,regular,2019-11-02T20:00:00.000Z,False,False,True,,3882,Provost Umphrey Stadium,2320,Lamar,Southland,fcs,17.0,"[0, 10, 0, 7]",,,,2110,Central Arkansas,Southland,fcs,45.0,"[21, 10, 14, 0]",,,,,,
401126918,2019,10,regular,2019-11-02T20:05:00.000Z,False,False,True,,3906,Roos Field,331,Eastern Washington,Big Sky,fcs,66.0,"[17, 21, 21, 7]",,,,2464,Northern Arizona,Big Sky,fcs,38.0,"[14, 10, 7, 7]",,,,,,
401126935,2019,10,regular,2019-11-02T20:30:00.000Z,False,False,True,,1930,Holt Arena,304,Idaho State,Big Sky,fcs,20.0,"[0, 10, 7, 3]",,,,2458,Northern Colorado,Big Sky,fcs,26.0,"[6, 6, 6, 8]",,,,,,
401114171,2019,10,regular,2019-11-02T20:30:00.000Z,,False,True,36939.0,3619,Arizona Stadium,12,Arizona,Pac-12,fbs,38.0,"[6, 13, 12, 7]",0.022820873466004407,1408.0,1345.0,204,Oregon State,Pac-12,fbs,56.0,"[7, 28, 7, 14]",0.9771791265339956,1244.0,1307.0,4.85404397259999,https://www.youtube.com/watch?v=hzFQte1GrpA,
401128731,2019,10,regular,2019-11-02T21:00:00.000Z,False,False,True,,3944,Strawberry Stadium,2545,Southeastern Louisiana,Southland,fcs,47.0,"[13, 6, 14, 14]",,,,2617,Stephen F. Austin,Southland,fcs,30.0,"[0, 10, 7, 13]",,,,,,
401121963,2019,10,regular,2019-11-02T21:00:00.000Z,,False,True,21063.0,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,31.0,"[0, 10, 21, 0]",0.9999809687896364,1539.0,1564.0,326,Texas State,Sun Belt,fbs,3.0,"[0, 3, 0, 0]",0.0000190312103636181,1100.0,1075.0,1.39816828819999,,
401128718,2019,10,regular,2019-11-02T21:00:00.000Z,False,False,True,,3686,Cowboy Stadium,2377,McNeese,Southland,fcs,30.0,"[6, 3, 8, 13]",,,,2466,Northwestern State,Southland,fcs,20.0,"[10, 7, 3, 0]",,,,,,
